line_item__resource_id,resource_tags__user__accounting,finance_team,finance_org,account_environment_type,resource_tags__user__owner,resource_tags__user__name,line_item__usage_account_id,line_item__usage_type,identity__line_item_id,identity__time_interval,bill__billing_entity,bill__bill_type,line_item__availability_zone,line_item__line_item_type,line_item__normalized_usage_amount,line_item__product_code,line_item__tax_type,line_item__unblended_cost,line_item__usage_amount,line_item__usage_end_date,line_item__usage_start_date,reservation__number_of_reservations,reservation__subscription_id,reservation__modification_status,reservation__reservation_arn,reservation__effective_cost,savings_plan__purchase_term,savings_plan__savings_plan_arn,savings_plan__savings_plan_effective_cost,product__vcpu,product__region,product__current_generation,batch,dt,resource_tags__user__accounting_environment,reservation__total_reserved_normalized_units,reservation__total_reserved_units,savings_plan__offering_type,reservation__unused_normalized_unit_quantity,product__tenancy,line_item__blended_cost,resource_tags__user__app_name,line_item__operation,pricing__unit,pricing__public_on_demand_rate,reservation__amortized_upfront_fee_for_billing_period,reservation__end_time,savings_plan__start_time,product__operating_system,resource_tags__user__accounting_product,reservation__unused_quantity,reservation__start_time,reservation__unused_amortized_upfront_fee_for_billing_period,product__product_family,reservation__upfront_value,resource_tags__user__project,product__instance_type,product__license_model,product__usagetype,savings_plan__used_commitment,reservation__amortized_upfront_cost_for_usage,savings_plan__total_commitment_to_date,savings_plan__savings_plan_rate,savings_plan__end_time,line_item__line_item_description,product__product_name,account_name,resource_tags__aws__created_by,resource_tags__user__eks_cluster,resource_tags__aws__eks__cluster_name,resource_tags__user__riot__cost_allocation__product,resource_tags__user__riot__deployment__application,resource_tags__user__riot__deployment__environment,resource_tags__user__riot__deployment__location,resource_tags__user__cluster_id,resource_tags__user__sql_endpoint_id,resource_tags__user__component,resource_tags__user__run_name,resource_tags__aws__autoscaling__group_name,resource_tags__json,resource_tags__user__aml_legacy,resource_tags__user__aml_modernized,resource_tags__user__app,resource_tags__user__application,resource_tags__user__cluster_name,resource_tags__user__contact_email,resource_tags__user__env,resource_tags__user__environment,resource_tags__user__rfc190_scope,resource_tags__user__service,resource_tags__user__stack,riot__cost__usage_total,riot__discount__credit_total,riot__discount__refund_total,riot__discount__tax_total,riot__discount__bundled_total,riot__discount__edp_total,riot__discount__ppa_total,riot__discount__net_total,riot__discount__credit_pct,riot__discount__refund_pct,riot__discount__tax_pct,riot__discount__bundled_pct,riot__discount__edp_pct,riot__discount__ppa_pct,riot__discount__net_pct,riot__discount__sp_pct,riot__discount__ri_pct,riot__discount__credit,riot__discount__refund,riot__discount__tax,riot__discount__bundled,riot__discount__edp,riot__discount__ppa,riot__discount__net,riot__discount__sp,riot__discount__ri,riot__cost__market,riot__cost__effective_pre_edp,riot__on_demand_cost,riot__cost__accrual,cost_explorer__service,riot__source_query,riot__excl_from_cost_explorer_accrual,MBR_Tag_Raw,team,scope,riot__mbr_customer,Finance_Tab,year_month
null,unknown,unassigned,infrastructure operations variable,null,null,null,678423334140,ap-east-1-KMS-Requests,kraboeaqyhbo4yohlpn3yycqgfdk6u3evpdiqfmpsiifctxjuvrq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,awskms,null,0.0000060000,2.0000000000,2025-05-03T20:00:00Z,2025-05-03T05:00:00Z,null,4197111129,null,null,null,null,null,null,null,ap-east-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000059982,null,DescribeCustomKeyStores,Requests,0.0000030000,null,null,null,null,null,null,null,null,API Request,null,null,null,null,ap-east-1-KMS-Requests,null,null,null,null,null,$0.03 per 10000 KMS requests in Asia Pacific (Hong Kong),AWS Key Management Service,rc3-rdx,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.000006,0,0,0,0,-0.00000156,0,-0.00000156,0,0,0,0,-0.26,0,-0.26,null,null,0,0,0,0,-0.00000156,0,-0.00000156,null,null,null,null,4.44E-6,4.44E-6,awskms,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
null,unknown,unassigned,infrastructure operations variable,null,null,null,994563135089,SAE1-SC-API-Calls,r62zcobrwtwl5otjy3g7hhoxsojbvjocjgd3j5fklavddsjft4ia,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AWSServiceCatalog,null,0.0063000000,9.0000000000,2025-05-03T22:00:00Z,2025-05-03T03:00:00Z,null,8671597235,null,null,null,null,null,null,null,sa-east-1,null,1,2025-05-03,null,null,null,null,null,null,0.0062507511,null,SC-API-Call,API Calls,0.0007000000,null,null,null,null,null,null,null,null,API Calls,null,null,null,null,SAE1-SC-API-Calls,null,null,null,null,null,$0.0007 per API Calls for SC-API-Calls in South America (Sao Paulo) - Paid Tier,AWS Service Catalog,rc3-riotdirect-dev,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0063,0,0,0,0,-0.001638,0,-0.001638,0,0,0,0,-0.26,0,-0.26,null,null,0,0,0,0,-0.0016380000000000001,0,-0.0016380000000000001,null,null,null,null,0.0046619999999999995,0.0046619999999999995,AWSServiceCatalog,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
staging.backoffice.loyalty.riot-admin.io,kr.loyalty,unassigned,player platform variable,null,kor-dev-rg@riotgames.com,null,226868370292,APN2-EUN1-AWS-Out-Bytes,7nerc7akwgr2jrcbuoypwth43n6sagci4ubuoy2cvcgvt56y2aaq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000000212,0.0000002645,2025-05-03T14:00:00Z,2025-05-03T13:00:00Z,null,6652205735,null,null,null,null,null,null,null,ap-northeast-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000212,Loyalty backoffice FE staging,ReadLocation,GB,0.0800000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,APN2-EUN1-AWS-Out-Bytes,null,null,null,null,null,USD 0.08 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),Amazon Simple Storage Service,regional-korea,AssumedRole:AROATJUTITN2NSFXAAZRA:iye@riotgames.com,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0000028089999999999993,0,0,0,0,-7.286e-7,0,-7.286e-7,0,0,0,0,-0.25938056247775015,0,-0.25938056247775015,null,null,0,0,0,0,-5.498867924528303e-9,0,-5.498867924528303e-9,null,null,null,null,1.57011320754717E-8,1.57011320754717E-8,AmazonS3,cur_with_discounts,false,Player Platform,,,Player Platform,OnDemand_Data,2025-05
arn:aws:lambda:us-west-2:129768585421:function:datadog-forwarder,riot.tech.devcon,unassigned,devcon variable,null,developer-connections-rg@riotgames.com,null,129768585421,USW2-Lambda-GB-Second,uyuhdjz2unsgvjhfppovtn3vzdyoohw26hoa6v36fhv7ylo7iqga,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AWSLambda,null,0.0023032046,138.1920000000,2025-05-03T09:00:00Z,2025-05-03T08:00:00Z,null,9430269988,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,prod,null,null,null,null,null,0.0023032046,null,Invoke,Second,0.0000166667,null,null,null,null,datadog-forwarder,null,null,null,Serverless,null,null,null,null,USW2-Lambda-GB-Second,null,null,null,null,null,AWS Lambda - Total Compute - US West (Oregon)-Tier-1,AWS Lambda,buildfarm-perforce-app,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,prod,null,null,null,null,0.06910348820000001,0,0,0,0,-0.0179669071,0,-0.0179669071,0,0,0,0,-0.26000000243113625,0,-0.26000000243113625,null,null,0,0,0,0,-0.0005988332015994042,0,-0.0005988332015994042,null,null,null,null,0.0017043713984005956,0.0017043713984005956,AWSLambda,cur_with_discounts,false,DevCon,,,DevCon,OnDemand_Data,2025-05
arn:aws:secretsmanager:us-west-2:678423334140:secret:AmazonMSK_cip/env.dc.deployment.mongodb.failover/yordle/Default-i9pZ8X,ress.et.dp,unassigned,information security,null,enterprisedatapipeline@riotgames.com,enterprisedatapipeline,678423334140,USW2-AWSSecretsManagerAPIRequest,uhq4lnrdvje3lab2gttt5sihg2g7ma63ti6ungumackohjlrym2q,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AWSSecretsManager,null,0.0001400000,28.0000000000,2025-05-03T23:00:00Z,2025-05-03T00:00:00Z,null,4197111554,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0001400000,null,DescribeSecret,API Requests,0.0000050000,null,null,null,null,null,null,null,null,API Request,null,null,null,null,USW2-AWSSecretsManagerAPIRequest,null,null,null,null,null,$0.05 per 10000 API Requests,AWS Secrets Manager,rc3-rdx,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.008420000000000002,0,0,0,0,-0.0021892,0,-0.0021892,0,0,0,0,-0.25999999999999995,0,-0.25999999999999995,null,null,0,0,0,0,-0.00003639999999999999,0,-0.00003639999999999999,null,null,null,null,1.036E-4,1.036E-4,AWSSecretsManager,cur_with_discounts,false,InfoSec,,,InfoSec,OnDemand_Data,2025-05
aws-rc3-liveops-prod-usw2-prod-kcp,gs.plattec.tech.infr.liveops,unassigned,infrastructure operations variable,null,live-operations-observability-team-rg@riotgames.com,aws-rc3-liveops-prod-usw2-prod-kcp,964735921825,USW2-APN3-AWS-Out-Bytes,ncgunrdlj2q5xljtmrdnis77ixu7aophdczswgnk3ipx6zsogz2a,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000000026,0.0000001276,2025-05-03T04:00:00Z,2025-05-03T03:00:00Z,null,12114594030,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000026,null,ReadLocation,GB,0.0200000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-APN3-AWS-Out-Bytes,null,null,null,null,null,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Osaka),Amazon Simple Storage Service,rc3-liveops-prod,IAMUser:AIDA6BHV552QSYD45CUA6:svc-rce-jenkins,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.8e-9,0,0,0,0,-2.1e-9,0,-2.1e-9,0,0,0,0,-0.2692307692307692,0,-0.2692307692307692,null,null,0,0,0,0,-7e-10,0,-7e-10,null,null,null,null,1.9E-9,1.9E-9,AmazonS3,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:cloudfront::870515407091:distribution/E2C08BE2NT64GI,unknown,unassigned,esports events tech,null,null,null,870515407091,US-Requests-Tier2-HTTPS,3ex4tzxlsht5xa4ivuzyzdwrurgxwf2e4r55vupvyp5jlcns44vq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonCloudFront,null,0.0000120000,12.0000000000,2025-05-03T07:00:00Z,2025-05-03T06:00:00Z,null,13699418180,null,null,null,null,null,null,null,us-east-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000120000,null,GET,Requests,0.0000010000,null,null,null,null,null,null,null,null,Request,null,null,null,null,US-Requests-Tier2-HTTPS,null,null,null,null,null,"$0.00 per 10,000 Requests for HTTPS GET and HEAD requests in United States",Amazon CloudFront,ext-kr-esports,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.00084,0,0,0,0,0,-0.00084,-0.00084,0,0,0,0,0,-1,-1,null,null,0,0,0,0,0,-0.000012,-0.000012,null,null,null,null,0.0,0.0,AmazonCloudFront,cur_with_discounts,false,Esports,,,Esports,OnDemand_Data,2025-05
carnaval25.wildrift.leagueoflegends.com,central.wildrift.techops.event.h5.common,unassigned,infrastructure operations variable,null,wrjointops@riotgames.com,null,289426535883,SAE1-Requests-Tier2,gcgagbp4tboothzmtm7stlbjiuce7dyvj6newqkxmnieo7i4sm2a,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000123200,22.0000000000,2025-05-04T00:00:00Z,2025-05-03T00:00:00Z,null,16904096609,null,null,null,null,null,null,null,sa-east-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000123200,null,ReadBucketPolicyStatus,Requests,0.0000005600,null,null,null,null,null,null,null,null,API Request,null,null,null,null,SAE1-Requests-Tier2,null,null,null,null,null,"$0.0056 per 10,000 GET and all other requests",Amazon Simple Storage Service,aws-wr-amer-events-pub,AssumedRole:AROAUGYZKOXFUPQELCRMU:atlantis-terraform,null,null,null,null,null,null,null,null,h5,null,null,null,null,null,null,null,null,null,null,pub,null,null,null,0.00002464,0,0,0,0,-0.0000064064,0,-0.0000064064,0,0,0,0,-0.26,0,-0.26,null,null,0,0,0,0,-0.0000032032,0,-0.0000032032,null,null,null,null,9.1168E-6,9.1168E-6,AmazonS3,cur_with_discounts,false,Wild Rift,,,Wild Rift,OnDemand_Data,2025-05
arn:aws:secretsmanager:us-west-2:678423334140:secret:AmazonMSK_cip/globalriot.aws-rclusterprod-usw2-3.usw2-3.jwelch.kafka-cluster-sasl/lucian/20210729234122091400000002-IegENf,unknown,unassigned,infrastructure operations variable,null,null,null,678423334140,USW2-AWSSecretsManagerAPIRequest,ktsefaa7bygxqnttv3wj2xsk7icyvbzlgb2bhmwzrnh4ilgl3rza,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AWSSecretsManager,null,0.0000400000,8.0000000000,2025-05-03T20:00:00Z,2025-05-03T01:00:00Z,null,4197111554,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000400000,null,DescribeSecret,API Requests,0.0000050000,null,null,null,null,null,null,null,null,API Request,null,null,null,null,USW2-AWSSecretsManagerAPIRequest,null,null,null,null,null,$0.05 per 10000 API Requests,AWS Secrets Manager,rc3-rdx,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.008420000000000002,0,0,0,0,-0.0021892,0,-0.0021892,0,0,0,0,-0.25999999999999995,0,-0.25999999999999995,null,null,0,0,0,0,-0.000010399999999999999,0,-0.000010399999999999999,null,null,null,null,2.9600000000000005E-5,2.9600000000000005E-5,AWSSecretsManager,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:sqs:me-central-1:715953757005:stacklet-rg_policy_deploys,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,MEC1-Requests-Tier1,ccnq4lwgg3xtbgj3eq36vdujcnse3k3k74npdfwnlrd6ndbmwyha,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AWSQueueService,null,0.0000017600,4.0000000000,2025-05-03T20:00:00Z,2025-05-03T04:00:00Z,null,6835431469,null,null,null,null,null,null,null,me-central-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000017600,null,ListQueueTags,Requests,0.0000004400,null,null,null,null,null,null,null,null,API Request,null,null,null,null,MEC1-Requests-Tier1,null,null,null,null,null,$0.44 per million Amazon SQS standard requests in Tier1 in Middle East (UAE),Amazon Simple Queue Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0000176,0,0,0,0,-0.000004576,0,-0.000004576,0,0,0,0,-0.25999999999999995,0,-0.25999999999999995,null,null,0,0,0,0,-4.575999999999999e-7,0,-4.575999999999999e-7,null,null,null,null,1.3024000000000002E-6,1.3024000000000002E-6,AWSQueueService,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
buildfarm-cf-templates-usw2-prod,ress.et.it.infra.s3,unassigned,information technology,null,itinfrastructure@riotgames.com,buildfarm-cf-templates-usw2-prod,217421314128,USW2-Requests-Tier2,kourby2vs5mq7ooa6rlj2y5ue2dqyeqniqhfkb4s22w6cz67w3aa,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000008000,2.0000000000,2025-05-03T21:00:00Z,2025-05-03T08:00:00Z,null,12182887740,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000008000,null,ReadBucketAnalytics,Requests,0.0000004000,null,null,null,null,null,null,null,null,API Request,null,null,null,null,USW2-Requests-Tier2,null,null,null,null,null,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,it-infra-buildfarm-tools,AssumedRole:AROATFH2R7BIJEI7NIZY2:ext.ldalais@riotgames.com,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.000010399999999999999,0,0,0,0,-0.000002704,0,-0.000002704,0,0,0,0,-0.26,0,-0.26,null,null,0,0,0,0,-2.08e-7,0,-2.08e-7,null,null,null,null,5.92E-7,5.92E-7,AmazonS3,cur_with_discounts,false,IT,,,IT,OnDemand_Data,2025-05
chatstore.server-usw2-loadtest-3,riot.rpg.playerplat.pci.chatstore,unassigned,player platform variable,null,cpd-rg@riotgames.com,chatstore-s3-loadtest,110959026114,USW2-USE1-AWS-Out-Bytes,jnau5qldycn7vvm4fgn43tkwilb72y5phym5pm3kzgra2kz4tjia,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000000443,0.0000022491,2025-05-03T23:00:00Z,2025-05-03T00:00:00Z,null,6621912159,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000443,chatstore,ReadNotificationProps,GB,0.0200000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-USE1-AWS-Out-Bytes,null,null,null,null,null,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),Amazon Simple Storage Service,player-cohesion-interactions,AssumedRole:AROARTVNML7BJJBUQ22XK:akrischer,null,null,null,chatstore.server,lt,globalqa.aws-usw2-preprod.loadtest,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0000058176,0,0,0,0,-0.0000016252,0,-0.0000016252,0,0,0,0,-0.2793591859185918,0,-0.2793591859185918,null,null,0,0,0,0,-1.2375611936193618e-8,0,-1.2375611936193618e-8,null,null,null,null,3.192438806380638E-8,3.192438806380638E-8,AmazonS3,cur_with_discounts,false,Player Platform,,,Player Platform,OnDemand_Data,2025-05
las1dockreg003-logs-bucket-euc1,ress.et.dp,unassigned,information security,null,enterprisedatapipeline@riotgames.com,enterprisedatapipeline,143256446052,APS1-USW1-AWS-Out-Bytes,rfwzuqajbcbkou7kz6wzne2mnnzq3zd5pt3wza2dj2w7treodsnq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000000119,0.0000001322,2025-05-03T04:00:00Z,2025-05-03T03:00:00Z,null,6564767442,null,null,null,null,null,null,null,ap-southeast-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000000119,null,ReadLocation,GB,0.0900000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,APS1-USW1-AWS-Out-Bytes,null,null,null,null,null,$0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Northern California),Amazon Simple Storage Service,ipdc-prod,AssumedRole:AROASCWV74RSLIJUY5DXN:conveyorbelt-infosec-dt-ipdc-prod,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.309e-7,0,0,0,0,-3.41e-8,0,-3.41e-8,0,0,0,0,-0.2605042016806723,0,-0.2605042016806723,null,null,0,0,0,0,-3.1000000000000005e-9,0,-3.1000000000000005e-9,null,null,null,null,8.8E-9,8.8E-9,AmazonS3,cur_with_discounts,false,InfoSec,,,InfoSec,OnDemand_Data,2025-05
arn:aws:kms:me-central-1:643099100291:key/01b0da38-3f67-4dc3-8d77-7abdabbf4bd0,central.rpg.ip.cit.rce,unassigned,infrastructure operations variable,null,meme-cops-rg@riotgames.com,rc3-network.mec1.rc3-main,643099100291,me-central-1-KMS-Requests,oa7wxnb2kla77yld62dihbl3xoarfp3duvl2jyngwrvysgkdurjq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,awskms,null,0.0000060000,2.0000000000,2025-05-03T20:00:00Z,2025-05-03T05:00:00Z,null,5251016959,null,null,null,null,null,null,null,me-central-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000059726,null,ListKeyRotations,Requests,0.0000030000,null,null,null,null,null,null,null,null,API Request,null,null,null,null,me-central-1-KMS-Requests,null,null,null,null,null,$0.03 per 10000 KMS requests in Middle East (UAE),AWS Key Management Service,rc3-network,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.000006,0,0,0,0,-0.00000156,0,-0.00000156,0,0,0,0,-0.26,0,-0.26,null,null,0,0,0,0,-0.00000156,0,-0.00000156,null,null,null,null,4.44E-6,4.44E-6,awskms,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
private-repositories,ress.et.dp,unassigned,information security,null,enterprisedatapipeline@riotgames.com,enterprisedatapipeline,978501230120,USW2-USE1-AWS-Out-Bytes,z7bbbmu4osmsrykmgmu5ud66f3vbokwmiz467mqxmkqwwvm5fttq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000001800,0.0000089609,2025-05-04T00:00:00Z,2025-05-03T00:00:00Z,null,10292894102,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000001800,null,ReadBucketWebsite,GB,0.0200000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-USE1-AWS-Out-Bytes,null,null,null,null,null,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),Amazon Simple Storage Service,riot-legal-data,AssumedRole:AROA6HUZX3YUKYTY3WB2H:GL-enterprise-data-pipeline-dt-978501230120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.8e-7,0,0,0,0,-4.63e-8,0,-4.63e-8,0,0,0,0,-0.25722222222222224,0,-0.25722222222222224,null,null,0,0,0,0,-4.6300000000000004e-8,0,-4.6300000000000004e-8,null,null,null,null,1.3369999999999999E-7,1.3369999999999999E-7,AmazonS3,cur_with_discounts,false,InfoSec,,,InfoSec,OnDemand_Data,2025-05
arn:aws:kms:us-east-1:012671275579:key/e4c68b1e-5a9d-465d-b79a-4ff05fe4cb91,unknown,unassigned,devcon variable,null,null,null,012671275579,us-east-1-KMS-Requests,5tyqjw2wv5jizi7oclqymfwo45iveqh7t6m5ptkyzkm4s3ztobxa,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,awskms,null,0.0000210000,7.0000000000,2025-05-03T22:00:00Z,2025-05-03T03:00:00Z,null,3375787218,null,null,null,null,null,null,null,us-east-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000209993,null,DescribeKey,Requests,0.0000030000,null,null,null,null,null,null,null,null,API Request,null,null,null,null,us-east-1-KMS-Requests,null,null,null,null,null,$0.03 per 10000 KMS requests in US East (N. Virginia),AWS Key Management Service,developer-connections-dev,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.003321,0,0,0,0,-0.00086346,0,-0.00086346,0,0,0,0,-0.26,0,-0.26,null,null,0,0,0,0,-0.00000546,0,-0.00000546,null,null,null,null,1.5539999999999997E-5,1.5539999999999997E-5,awskms,cur_with_discounts,false,DevCon,,,DevCon,OnDemand_Data,2025-05
riot-patchlines-ks-foundation-us-west-2,central.rpg.playerplat.cdeli.patchlines-ks-foundation,unassigned,player platform variable,null,tm-pp-flight-gdt-rg@riotgames.com,riot-patchlines-ks-foundation-us-west-2,906242355255,USW2-USE1-AWS-Out-Bytes,4bwccd3stwccejyuhfgxs45roq5dnncrulj7exitjm7ljo3vzpia,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000000062,0.0000003148,2025-05-03T20:00:00Z,2025-05-03T06:00:00Z,null,6679393175,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000062,null,ReadBucketIntelligentTiering,GB,0.0200000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-USE1-AWS-Out-Bytes,null,null,null,null,null,$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia),Amazon Simple Storage Service,patchlines,AssumedRole:AROAI64PFQRKDZCWKKUJE:jhoward,null,null,null,riot-patchlines,prod,globalriot.aws-usw2-prod.prod,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.04e-7,0,0,0,0,-1.3e-7,0,-1.3e-7,0,0,0,0,-0.25793650793650796,0,-0.25793650793650796,null,null,0,0,0,0,-1.5992063492063493e-9,0,-1.5992063492063493e-9,null,null,null,null,4.6007936507936506E-9,4.6007936507936506E-9,AmazonS3,cur_with_discounts,false,Player Platform,,,Player Platform,OnDemand_Data,2025-05
null,unknown,unassigned,infrastructure operations variable,null,null,null,294185335583,EUW2-DataTransfer-Out-Bytes,qsasctnhx6iyodei7nrhddhfdqrzrikvz7gy4scap4fgb6depzkq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonSWF,null,0.0000000120,0.0000001342,2025-05-04T00:00:00Z,2025-05-03T05:00:00Z,null,6717096686,null,null,null,null,null,null,null,eu-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000120,null,Unknown,GB,0.0900000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,EUW2-DataTransfer-Out-Bytes,null,null,null,null,null,$0.0125 per GB - Data Transfer Out to the Internet from EU (London),Amazon Simple Workflow Service,trisaber,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.2e-8,0,0,0,0,0,-1.04e-8,-1.04e-8,0,0,0,0,0,-0.8666666666666667,-0.8666666666666667,null,null,0,0,0,0,0,-1.04e-8,-1.04e-8,null,null,null,null,1.5999999999999994E-9,1.5999999999999994E-9,AmazonSWF,cur_with_discounts,false,Legends of Runeterra,,,Legends of Runeterra,OnDemand_Data,2025-05
techart-asset-storage,ress.et.dp,unassigned,information security,null,enterprisedatapipeline@riotgames.com,enterprisedatapipeline,453349622347,USW2-APS1-AWS-Out-Bytes,ksnbg4o7bferx6kvnfxxgt3j4pcfb6y3x33bq24tfhzxoycddwba,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000000026,0.0000001276,2025-05-03T13:00:00Z,2025-05-03T12:00:00Z,null,13676129990,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000026,null,ReadLocation,GB,0.0200000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-APS1-AWS-Out-Bytes,null,null,null,null,null,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Singapore),Amazon Simple Storage Service,rnd-techart,AssumedRole:AROAWTDN6IJFRDYXK2RVP:GL-enterprise-data-pipeline-dt-453349622347,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.8e-9,0,0,0,0,-2.1e-9,0,-2.1e-9,0,0,0,0,-0.2692307692307692,0,-0.2692307692307692,null,null,0,0,0,0,-7e-10,0,-7e-10,null,null,null,null,1.9E-9,1.9E-9,AmazonS3,cur_with_discounts,false,InfoSec,,,InfoSec,OnDemand_Data,2025-05
